,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
586,-0.49058359999999995,4.584017e-05,2.8551429384148936e-07,2.8551429384148936e-07,0.6926713947990544
587,-0.4906598,4.442786e-05,2.767177581319736e-07,2.767177581319736e-07,0.693853427895981
588,-0.4907465999999999,4.331692e-05,2.6979829754532517e-07,2.6979829754532517e-07,0.6950354609929078
589,-0.4908048,4.107734e-05,2.5584913238730934e-07,2.5584913238730934e-07,0.6962174940898345
590,-0.49090150000000005,4.025055e-05,2.5069949260619146e-07,2.5069949260619146e-07,0.6973995271867612
591,-0.4909912,3.8816240000000006e-05,2.417659304749911e-07,2.417659304749911e-07,0.6985815602836879
592,-0.49110119999999996,3.734366e-05,2.325940046547967e-07,2.325940046547967e-07,0.6997635933806147
593,-0.4911747,3.601998e-05,2.2434949857045843e-07,2.2434949857045843e-07,0.7009456264775413
594,-0.4912642,3.442213e-05,2.143973318482446e-07,2.143973318482446e-07,0.7021276595744681
595,-0.49137559999999997,3.3089879999999995e-05,2.060994477441864e-07,2.060994477441864e-07,0.7033096926713948
596,-0.4914322,3.150649000000001e-05,1.962373447518617e-07,1.962373447518617e-07,0.7044917257683215
597,-0.49157449999999997,3.019224e-05,1.8805157317463634e-07,1.8805157317463634e-07,0.7056737588652482
598,-0.4916177,2.865606e-05,1.7848351642629923e-07,1.7848351642629923e-07,0.706855791962175
599,-0.4917402,2.6685190000000003e-05,1.662080044396863e-07,1.662080044396863e-07,0.7080378250591016
600,-0.49180390000000007,2.559433e-05,1.5941361160519357e-07,1.5941361160519357e-07,0.7092198581560284
601,-0.49192120000000006,2.414231e-05,1.5036974320453716e-07,1.5036974320453716e-07,0.710401891252955
602,-0.49201229999999996,2.234785e-05,1.391929962656231e-07,1.391929962656231e-07,0.7115839243498818
603,-0.4920907,2.067018e-05,1.2874367277164279e-07,1.2874367277164279e-07,0.7127659574468085
604,-0.492162,1.968224e-05,1.225903144516854e-07,1.225903144516854e-07,0.7139479905437353
605,-0.4922911,1.893344e-05,1.1792643333543938e-07,1.1792643333543938e-07,0.7151300236406619
606,-0.4923715,1.885677e-05,1.1744889625586863e-07,1.1744889625586863e-07,0.7163120567375887
607,-0.49242820000000004,1.832985e-05,1.141669888870487e-07,1.141669888870487e-07,0.7174940898345153
608,-0.49254790000000004,1.800981e-05,1.1217362815996087e-07,1.1217362815996087e-07,0.718676122931442
609,-0.4926383,1.735548e-05,1.0809815095537585e-07,1.0809815095537585e-07,0.7198581560283688
610,-0.4927477,1.633725e-05,1.0175613216665366e-07,1.0175613216665366e-07,0.7210401891252954
611,-0.49279979999999995,1.506473e-05,9.383027479746912e-08,9.383027479746912e-08,0.7222222222222222
