,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
206,-0.5090677,-8.079499e-05,-5.032294713518775e-07,5.032294713518775e-07,0.39089184060721066
207,-0.5080824,-6.88805e-05,-4.2902038358384597e-07,4.2902038358384597e-07,0.3927893738140418
208,-0.5070882000000001,-5.694111999999999e-05,-3.546562691050994e-07,3.546562691050994e-07,0.3946869070208729
209,-0.5060776,-4.501117999999999e-05,-2.80350951418203e-07,2.80350951418203e-07,0.396584440227704
210,-0.5050404000000001,-3.315749e-05,-2.06520554851918e-07,2.06520554851918e-07,0.3984819734345351
211,-0.5040232,-2.1349970000000002e-05,-1.3297772691695914e-07,1.3297772691695914e-07,0.40037950664136623
212,-0.5029904000000001,-9.488310000000001e-06,-5.9097689415181975e-08,5.9097689415181975e-08,0.40227703984819735
213,-0.5019622,2.842047e-06,1.7701615030426878e-08,1.7701615030426878e-08,0.40417457305502846
214,-0.5009245,1.507875e-05,9.391759799892447e-08,9.391759799892447e-08,0.4060721062618596
215,-0.49989399999999995,2.667836e-05,1.661654639642269e-07,1.661654639642269e-07,0.4079696394686907
216,-0.49888649999999995,3.85981e-05,2.4040725121925136e-07,2.4040725121925136e-07,0.4098671726755218
217,-0.4978527,5.100264e-05,3.176686025303069e-07,3.176686025303069e-07,0.4117647058823529
218,-0.49685859999999993,6.272548000000001e-05,3.906840033112545e-07,3.906840033112545e-07,0.4136622390891841
219,-0.495841,7.474128e-05,4.655240977511434e-07,4.655240977511434e-07,0.4155597722960152
220,-0.4948188,8.737279e-05,5.441991257408239e-07,5.441991257408239e-07,0.4174573055028463
221,-0.493791,9.942103000000001e-05,6.192412718679606e-07,6.192412718679606e-07,0.41935483870967744
222,-0.49275519999999995,0.0001121313,6.984068544472718e-07,6.984068544472718e-07,0.42125237191650855
223,-0.4917316,0.0001244204,7.749491907529061e-07,7.749491907529061e-07,0.42314990512333966
224,-0.49070779999999997,0.0001366909,8.513756774474798e-07,8.513756774474798e-07,0.4250474383301708
225,-0.4896946,0.00014951639999999998,9.312589670527325e-07,9.312589670527325e-07,0.4269449715370019
226,-0.48868199999999995,0.000162355,1.0112238496636249e-06,1.0112238496636249e-06,0.428842504743833
227,-0.4876598,0.00017586990000000003,1.0954010490465754e-06,1.0954010490465754e-06,0.4307400379506641
228,-0.4866598,0.00018900259999999998,1.1771977257764417e-06,1.1771977257764417e-06,0.43263757115749524
229,-0.48564809999999997,0.0002024698,1.2610778269632854e-06,1.2610778269632854e-06,0.4345351043643264
230,-0.4846329000000001,0.00021619349999999998,1.3465555316574965e-06,1.3465555316574965e-06,0.4364326375711575
231,-0.48359009999999997,0.0002304594,1.4354103147988617e-06,1.4354103147988617e-06,0.43833017077798864
232,-0.48257159999999993,0.000244682,1.5239954050284566e-06,1.5239954050284566e-06,0.44022770398481975
233,-0.48142740000000006,0.0002611009,1.6262600920737714e-06,1.6262600920737714e-06,0.44212523719165087
234,-0.4803785,0.0002763156,1.7210244510739695e-06,1.7210244510739695e-06,0.444022770398482
235,-0.47935600000000006,0.0002915291,1.8157813359057118e-06,1.8157813359057118e-06,0.4459203036053131
236,-0.478338,0.0003069503,1.9118318747276312e-06,1.9118318747276312e-06,0.4478178368121442
237,-0.477318,0.0003224809,2.0085638085737455e-06,2.0085638085737455e-06,0.4497153700189753
238,-0.47628990000000004,0.00033884169999999996,2.1104666212963386e-06,2.1104666212963386e-06,0.45161290322580644
239,-0.4752786,0.0003549659,2.2108957771384515e-06,2.2108957771384515e-06,0.45351043643263755
240,-0.47424940000000004,0.00037170739999999996,2.315169769803559e-06,2.315169769803559e-06,0.4554079696394687
241,-0.4732285,0.00038873040000000003,2.4211970778188586e-06,2.4211970778188586e-06,0.45730550284629984
242,-0.47217539999999997,0.0004062689,2.5304351640331753e-06,2.5304351640331753e-06,0.45920303605313095
243,-0.4711665,0.0004241689,2.641924843494719e-06,2.641924843494719e-06,0.46110056925996207
244,-0.47013019999999994,0.0004424647,2.7558797528518424e-06,2.7558797528518424e-06,0.4629981024667932
245,-0.469099,0.00046147089999999994,2.8742593699346344e-06,2.8742593699346344e-06,0.4648956356736243
246,-0.4680619000000001,0.0004809732,2.9957289328264148e-06,2.9957289328264148e-06,0.4667931688804554
247,-0.4670514,0.0005009602,3.1202174369268543e-06,3.1202174369268543e-06,0.4686907020872865
248,-0.4660457,0.0005215914,3.2487183237931667e-06,3.2487183237931667e-06,0.47058823529411764
249,-0.4650514,0.00054286,3.381189239804105e-06,3.381189239804105e-06,0.47248576850094876
250,-0.46403590000000006,0.0005646883,3.517146232552172e-06,3.517146232552172e-06,0.47438330170777987
251,-0.4630072,0.0005871833,3.6572557487246537e-06,3.6572557487246537e-06,0.47628083491461104
252,-0.461976,0.0006104573999999999,3.8022178687668827e-06,3.8022178687668827e-06,0.47817836812144215
253,-0.460933,0.0006344276999999999,3.951516252208058e-06,3.951516252208058e-06,0.48007590132827327
254,-0.4599102,0.0006594196,4.107177644394368e-06,4.107177644394368e-06,0.4819734345351044
255,-0.458874,0.0006849397,4.266128916395851e-06,4.266128916395851e-06,0.4838709677419355
256,-0.45784769999999997,0.000711327,4.430481520801191e-06,4.430481520801191e-06,0.4857685009487666
257,-0.45682470000000003,0.0007386789,4.600842110950028e-06,4.600842110950028e-06,0.4876660341555977
258,-0.4558143,0.0007668067999999999,4.776035996700103e-06,4.776035996700103e-06,0.48956356736242884
259,-0.45478850000000004,0.0007957869,4.9565377877483424e-06,4.9565377877483424e-06,0.49146110056925996
260,-0.45377860000000003,0.0008257792,5.143344039888813e-06,5.143344039888813e-06,0.49335863377609107
261,-0.4527441,0.0008569464,5.337468125794614e-06,5.337468125794614e-06,0.4952561669829222
262,-0.45171930000000005,0.0008890227000000001,5.537254517152843e-06,5.537254517152843e-06,0.49715370018975336
263,-0.4506929,0.0009227742,5.7474748476749814e-06,5.7474748476749814e-06,0.49905123339658447
264,-0.4496685,0.0009577575999999999,5.965368034964086e-06,5.965368034964086e-06,0.5009487666034156
265,-0.4486237,0.0009940622999999999,6.19149090457009e-06,6.19149090457009e-06,0.5028462998102466
